X,Y
3.3596788989765987,-0.13228621069979474
4.478856741636431,-0.36062309059982756
5.689590011337336,-0.2433752433155342
6.764427207295411,-0.8250041095766563
7.771955733214158,-1.334054428228313
8.788961746835106,-1.9156954955311571
9.8718005534149,-2.3720484577509025
11.01992759154062,-2.6906935649828263
12.167054966016861,-2.2230414297993755
13.345775316348334,-2.0267498576804566
13.745067522077598,-0.8869562226593144
14.292961590062536,-0.36589799957065205
14.840855658047476,0.15516022351801023
14.985021254516566,-0.7231251711176739
15.074190079543806,-1.6443814897087985
15.847503495974381,-2.6549410799002975
16.686306572548595,-1.6886341392502335
16.670319387628048,-0.5175966356814464
17.150169527118788,0.8408650263937917
18.091801011970738,0.02041100750291247
18.73859586833303,-1.0982633803270585
19.457480860496652,-0.48928241946963075
20.170863950399863,0.12828199422965025
21.543156850301823,-0.14048177192551226
22.17545579321683,0.8505029103571133
23.10896357456005,1.483216549938036
23.57804787441467,2.178343125802457
24.06639384488394,2.938406769666119
22.842472011980355,3.0803270177696755
21.805029470809504,2.931102119582818
20.76629982994507,3.4267435576082415
20.26612803944424,2.273653411824315
19.230838045470378,1.4075973125425565
18.92837848813603,2.620311556612238
18.684372000276728,3.821783223259674
17.571409728080493,2.9518222490026615
16.500624942422185,2.474696342593172
15.907998550875641,1.2638175478661495
14.633755042094394,1.761580804969384
13.57075265600384,0.8577433448307265
12.544692957716718,0.12945044599336908
11.713510940300072,-0.6596859250379992
10.718951746477437,-0.9686192015777926
9.781708160562772,-0.7472769871956957
8.679423357588615,-0.41171058524336684
9.319639104607946,0.1547255240250629
9.991634524003384,0.6950063474208417
11.018472202573966,1.2529281063496447
12.071958754078155,1.8518764231805978
13.146972411441277,2.518436168864822
13.79873468744075,3.6973432651338487
15.157803624420135,3.4432254143385506
15.833254778365962,4.633647091682873
17.110513585086256,4.862738777310841
18.294683661606257,5.204360393136926
19.737961262264758,5.0441536192229535
19.591247825580613,6.300881911718023
20.645769015062783,6.975603489077301
20.908338483094465,8.057831285699198
21.30560014271268,9.110537905375892
21.291341474049283,10.24440606400626
20.929548142220014,11.47956989180651
20.477996315289424,10.836153833812375
20.026444488358838,10.192737775818241
19.327725359659198,9.10250821970966
18.512886397798987,8.13516967908659
17.64022017346379,7.207517462743953
16.461699029386747,6.591335455832625
15.110577499585641,6.371324492535159
14.067242460595182,5.78208238122588
13.042277434099613,5.114883188613355
12.160514735795873,4.082458629270186
11.152982876900307,3.209631839057081
10.026340056166127,2.4752646021850233
8.95774216453419,1.6872714817764607
8.038170557709396,0.635077805176586
6.714575528814297,0.5670242686176107
7.29587684384488,1.835780310905271
8.119507737246833,2.841100924636975
9.181746701169468,3.6383997748182964
10.112215618486214,4.440513127677629
10.964605982778817,5.261886374647846
11.68513439884838,6.1856246709977665
12.252058818068868,7.1713673089972065
13.006063980704306,7.951565584679782
13.40252347716739,9.112798077301646
14.397614257394206,8.47597635086159
15.262089527866042,7.793754225706165
16.30921879376969,8.669792877839846
17.23398917864966,9.466206834098378
18.17722969714824,10.166190994705879
18.946704898512117,10.993007300024162
19.369549436365773,11.750590205392722
19.755926182905995,12.590062422619852
18.549162035903137,12.26264116756026
17.54806728152038,11.687813806157267
16.40678313601733,11.072066994736726
15.572403329514694,10.196841117330282
14.560562633560858,10.249860562852692
13.32655191486946,10.326926268666034
13.832366838282564,11.391359556321168
14.22232124564053,12.423923177592053
15.421803137785043,12.398527621019547
16.558726864800626,12.7109242843441
17.353896996172065,13.301207923792036
18.147449599980217,13.96934750371516
16.75516895458725,14.262913970332605
15.937583444828704,14.05003028143732
15.024176358032063,13.947610900851895
15.5342851029932,14.897487621557426
16.23656295214527,15.742231697200603
15.391944106809818,16.33418819430171
14.937233494194997,17.148802992623665
14.247784035810527,17.945051505091268
13.90865493156894,16.71176669278467
13.62685496916188,15.655134479864548
13.245261243074241,14.544655714224566
13.051539973710986,13.277588265583187
12.154331611259957,12.13986070837495
