X,Y
8.057083564521834,4.616740629713579
9.54772351969541,3.3391509161230424
11.388630518170329,3.3674371663747618
10.882359939039336,1.6954983539390671
9.139044618952791,0.8621427461793066
8.091745062768412,-0.8012179995744644
6.386627374820041,-2.2420908684867755
7.462092327839245,-2.5982017009450273
8.532802681996689,-3.0758789184811928
9.238873621817646,-2.2025677376194333
10.121638497145337,-1.398895620558455
10.319365214440555,-2.476311343380707
10.462523838350368,-3.534620131407055
12.16467835437904,-3.3179419058516206
13.815576625946042,-3.8568180670226777
15.194311301735228,-5.227541316208763
13.549218471762403,-5.775132429461497
11.883655475171942,-5.450569042730589
10.189815247941427,-5.367964868614605
9.422216022993878,-6.289797522401451
8.584973495923467,-7.21692635773133
8.438477607548757,-5.780243363775003
7.812272361525511,-4.354900215143371
6.9209867889867125,-5.527442636194296
6.313787539820855,-6.802488558827255
5.307739673395674,-8.170723823633756
6.927236990917592,-8.727108564126507
8.028726703239773,-9.838621911850383
9.500510277566837,-9.847557592505584
10.662685635345012,-10.375653845467017
11.891593709723152,-11.023900648004224
10.897922735953218,-11.45869499110149
9.888877596998935,-11.838453419579311
8.460192574116595,-13.07493116161507
10.194563018567269,-13.606645074570164
11.826493367119793,-13.361605037291508
13.346446229522268,-13.613644865214745
14.348167347472831,-14.91985395170472
15.434186589320198,-16.268381238568388
14.871952893680218,-17.85457180498981
14.398674268035434,-19.37918419792971
13.751929809193257,-20.82292721707785
12.439230926265761,-21.70718282080557
12.704383809883911,-23.643562399370204
11.383409544067721,-24.947955158043495
10.851533757811849,-26.525121869425742
10.759245734676597,-28.079835068244773
11.079965673818652,-29.820034867739963
12.59570261503673,-28.68922522122735
13.694167059262657,-27.60910604456261
14.602835426849293,-26.289341126483052
15.78503474824239,-25.159018805421134
16.737623960639727,-23.820920398846148
16.1905223675433,-22.74057439254717
15.665745498238138,-21.621574216229515
17.079009472468446,-21.617455029199753
18.368774854518406,-21.965828408338947
19.740411962536474,-21.897138294818845
21.34589967056738,-21.51180026972242
20.058495139849818,-20.090678907776578
18.692785229507393,-19.204948602578938
17.07316893965445,-18.49419777597019
17.758713919077103,-16.90758696044828
18.12359282439021,-15.06072146595371
19.21563191136713,-15.775021777689153
20.23673672092302,-16.53493656438881
21.507370637579314,-17.952657086443068
22.726463287549507,-16.730022853551194
24.233376441148433,-16.260533588882545
25.808759216058647,-15.244183031660233
24.230482380912328,-14.296604714137985
22.781411297960226,-13.741387036956318
21.279108035016858,-13.311694715178612
19.671863034981204,-13.140433574798285
18.02552820600797,-12.614949440712033
16.2016053115816,-13.99763890782138
15.998903779543882,-12.486286914209964
16.257544891752865,-10.811018318662917
15.111288483737821,-11.117321506643437
13.986366311098854,-11.496122776970454
13.643045063605921,-9.786035075009721
12.076517613673763,-9.153475984900917
10.93472120417245,-8.600803881663053
9.799614146832013,-7.950249929727252
10.805308948646653,-7.545860418445945
11.81814119925167,-7.206181933385881
13.676640587517786,-7.800653792515116
15.364413323503765,-7.3305873399489325
16.17497200056592,-9.08406342940288
17.409398630991642,-7.932571164492464
19.12373606475158,-7.132216322690994
19.144670756757968,-8.847496199930251
18.612973887861507,-10.63898132935715
20.411499840161802,-10.268422041552489
21.928774597349257,-9.519170689908325
23.013309801571197,-10.916914927431515
24.709005454031338,-11.26165490907393
26.213646266471557,-12.141785529621114
27.668029756702396,-11.828730581465111
29.024613689809627,-11.55715816012128
30.618842689780276,-10.994157668720797
29.566469038925387,-9.837672065069325
28.511478300333,-8.968952186238404
27.384727621640245,-7.945540946619037
25.66289357261676,-7.858230167974143
24.402234106273134,-6.592397742483134
22.54939356360594,-7.1857020038982915
21.220051885715776,-6.171281398321983
20.11042517661424,-5.345557385957921
19.009623923234106,-4.371709969693829
18.09431994772471,-5.1760469744404345
17.086901563100536,-5.915553163123724
16.82823510891052,-4.0036323953515
15.869844441033175,-2.7496510480274785
14.272824418190519,-1.9331357041984902
12.52020616676188,-1.4859385547322397
11.77642198680722,-0.8082682246961163
11.03263780685256,-0.13059789465999283
12.445787840139813,0.3821412274290658
13.831057430910349,0.7302689898896112
15.421811266747751,-0.05366062963075528
16.962202763590916,-1.2952989211709722
18.678357980122005,-0.7864682556785089
19.34578237577035,-2.532363655266965
20.887712324864406,-2.9804787530093444
22.408569853523016,-3.4239318274180706
23.91481525395364,-4.1699812311629465
25.752532030644378,-4.2665947912591715
27.34118752579411,-3.541813181718481
29.10587454906904,-3.9922535519128894
30.75512218855513,-3.2088905921648068
32.986633716056424,-2.111925204761165
31.864203046006956,-0.9985813234658106
30.649884168232933,-0.2092008483114514
30.322877193045674,1.5471559836503264
28.745067967528477,-0.3280024136210254
26.990297685817982,-1.0439872638011871
27.539919082032874,1.1258225790393694
28.361458037675586,2.24795022880588
29.263603796730976,3.382431574643917
28.320616342822845,5.048698106120776
27.046300251015087,3.9393352885139747
25.836521138735428,2.937486882533603
25.472150713844176,1.467922432807232
25.191341311882464,0.003251885622640331
24.241361393162858,-1.3052923136798746
22.11722045908058,-1.4087239626841006
22.330403413829607,0.10276177273501792
22.399660939598373,1.6502366215017878
23.654138578454152,2.7720871108176723
24.488611254779258,3.901077624120889
25.376873810294505,5.191878626311399
24.251161118341503,5.10300587334344
23.144029936154375,4.93000808531208
21.516219529065495,4.2938177809459805
20.364506880139754,3.0986597564230443
20.34565966040234,1.751317293386547
20.275325984554115,0.38473342508390074
18.889551156458612,1.6217052761064545
18.225931325498912,3.7942931131515136
17.207439573405917,2.697325537380617
16.66243704396549,1.2476447266332873
15.086465959240686,2.499309475802693
13.26011497988452,2.8670038417396304
14.054178245589215,4.599235827863301
15.610885725438683,5.003278411822647
16.804110449816275,6.339252695178502
18.24019946435799,5.395156873609744
19.338869714407867,6.732266066815296
21.071304064118642,6.25710957905551
22.65162985076992,7.342314844637928
24.363700250382838,7.385729532703763
25.98514516323451,7.096128179106704
27.57730577146187,7.034862492547435
29.448411688167177,7.366716852598365
28.62870362093399,8.293150191772014
27.791967347004032,9.16711936389853
26.585018261445658,10.171744720535127
24.962925062656147,9.943866065420487
24.04210664342388,11.420390978549024
22.94790959426744,10.427429043952225
22.028437379031917,9.38140237688728
20.303084666444914,8.438028804086258
20.17379570725076,9.986802376011221
19.99195813297383,11.507462589464408
21.11985518486084,12.67139811687471
22.77270012178574,12.910336649302014
24.055629110356655,13.358468406217707
25.215333009744583,14.173513044308613
23.667449101949682,14.66780921815017
22.242470800864847,14.845227541106262
22.79500241223029,15.692683951589457
23.347534023595728,16.540140362072652
23.197664695609035,17.675757982828323
23.047795367622342,18.811375603583997
21.97696020497549,17.760270483453915
20.912123746778253,16.735237900498817
19.97490426063846,15.482185859440474
18.73795722060044,14.63716464403426
18.07257350544047,13.325768682174271
17.592926176174068,11.897639341326908
18.14350190212953,10.493017847817072
18.21991075000046,9.438347911944199
18.269893286411627,8.355848920176689
16.987163493993656,9.058961172407948
16.00363419095694,10.135687754637432
14.338292569078432,10.81432574592923
